,net,trees,admix,src_node,dest_node,pos_as_prop,pos_as_prop_rand,gamma,plot_admix
10,snaq-ne-1e3_imb-35-snaq-p548876.snaq.net-1.networks,"(((r5:1,(r6:1,r7:1):0.129734509037):0,r4:2):0.0193755526013,(r2:1,(r1:1,r0:1):0.15996190139):0.170607784403,r3:1);","[(['r4'], ['r1', 'r0'], 0.5, {}, '0.0689')]",['r4'],"['r1', 'r0']",0.5,0.10606717588877779,0.0689,"(['r4'], ['r1', 'r0'], 0.10606717588877779, {'stroke': array((0.27316078, 0.6193098, 0.7056, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1378, 'stroke-width': 2})"
11,snaq-ne-1e3_imb-95-snaq-p548876.snaq.net-1.networks,"(r0:1,(((r6:1,r7:1):0.140360883128,(r5:1,(r4:1,r3:2):0.00927579763623):0.00689475991453):0.168945823642,r2:1.10824738323):0.137279420038,r1:1);","[(['r3'], ['r2'], 0.5, {}, '0.0983')]",['r3'],['r2'],0.5,0.8229637935299251,0.0983,"(['r3'], ['r2'], 0.8229637935299251, {'stroke': array((0.39306667, 0.75305098, 0.65025882, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1966, 'stroke-width': 2})"
12,snaq-ne-1e3_imb-65-snaq-p548876.snaq.net-1.networks,"(r1:1,((r4:1,(r5:1,(r3:1,(r6:1,r7:1):0.148162823899):0.00507941229886):0):0.187119597834,r2:2.04806425323):0.126591983025,r0:1);","[(['r5', 'r3', 'r6', 'r7'], ['r2'], 0.5, {}, '0.021')]","['r5', 'r3', 'r6', 'r7']",['r2'],0.5,0.9122837346475136,0.021,"(['r5', 'r3', 'r6', 'r7'], ['r2'], 0.9122837346475136, {'stroke': array((0.29615686, 0.40368627, 0.67976471, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.042, 'stroke-width': 2})"
13,snaq-ne-1e3_imb-78-snaq-p548876.snaq.net-1.networks,"((r2:1,(r3:1,((r5:1,(r6:1,r7:1):0.135943932439):0.00952851484125,r4:7.30933283369):0.0133097550289):0.159242106701):0.142281262739,r1:1,r0:2);","[(['r0'], ['r4'], 0.5, {}, '0.0154')]",['r0'],['r4'],0.5,0.0209044240061933,0.0154,"(['r0'], ['r4'], 0.0209044240061933, {'stroke': array((0.31548235, 0.37865098, 0.66790588, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0308, 'stroke-width': 2})"
14,snaq-ne-1e3_imb-40-snaq-p548876.snaq.net-1.networks,"(r1:1,((r3:1,((r4:1,(r6:1,r7:1):0.144160923741):0.00587024497438,r5:1.05808056339):0.0272448852645):0.191737967946,r2:2):0.0986992665589,r0:1);","[(['r2'], ['r5'], 0.5, {}, '0.179')]",['r2'],['r5'],0.5,0.9492038992005183,0.179,"(['r2'], ['r5'], 0.9492038992005183, {'stroke': array((0.80478431, 0.9212549, 0.61584314, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.358, 'stroke-width': 2})"
15,snaq-ne-1e3_imb-24-snaq-p548876.snaq.net-1.networks,"((r2:1,(r3:1,((r6:1,r7:1):0.150693265939,(r5:1,r4:1.11508328457):0.0112792657046):0.0140782885664):0.162730415704):0.169464626647,r1:1,r0:2);","[(['r0'], ['r4'], 0.5, {}, '0.0761')]",['r0'],['r4'],0.5,0.3026002300469379,0.0761,"(['r0'], ['r4'], 0.3026002300469379, {'stroke': array((0.30252549, 0.65206275, 0.69204706, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1522, 'stroke-width': 2})"
16,snaq-ne-1e3_imb-76-snaq-p548876.snaq.net-1.networks,"((r1:1,r0:1):0.141613953298,(r3:1,((r4:1,r5:2):0.0237758994702,(r6:1,r7:1.48735822187):0.145667690688):0.00387484630245):0.170099751223,r2:1);","[(['r5'], ['r7'], 0.5, {}, '0.0426')]",['r5'],['r7'],0.5,0.7927146477469491,0.0426,"(['r5'], ['r7'], 0.7927146477469491, {'stroke': array((0.22161569, 0.50025098, 0.72550588, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0852, 'stroke-width': 2})"
17,snaq-ne-1e3_imb-7-snaq-p548876.snaq.net-1.networks,"(r1:1,((r3:1,((r6:1,r7:1):0.135077868606,(r5:1,r4:2):0.0141222520786):0.0150434289281):0.149589088076,r2:1):0.157315423163,r0:1);","[(['r4'], ['r2'], 0.5, {}, '0.0689')]",['r4'],['r2'],0.5,0.6545974204690503,0.0689,"(['r4'], ['r2'], 0.6545974204690503, {'stroke': array((0.27316078, 0.6193098, 0.7056, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1378, 'stroke-width': 2})"
18,snaq-ne-1e3_imb-96-snaq-p548876.snaq.net-1.networks,"(r1:1,(r2:1,(r3:1,(r5:1,(r4:1,(r7:1,r6:2):0.251305824725):0.0082934927483):0.022421001742):0.16219801209):0.145585919071,r0:1);","[(['r6'], ['r5', 'r4', 'r7', 'r6'], 0.5, {}, '0.425')]",['r6'],"['r5', 'r4', 'r7', 'r6']",0.5,0.6998326699762322,0.425,"(['r6'], ['r5', 'r4', 'r7', 'r6'], 0.6998326699762322, {'stroke': array((0.89607843, 0.33529412, 0.28627451, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.85, 'stroke-width': 2})"
19,snaq-ne-1e3_imb-43-snaq-p548876.snaq.net-1.networks,"((r5:1,(r7:1,r6:9.42860598616):0.158751305927):0.0116480853908,r4:1,(r3:1,(r2:1,(r0:1,r1:1):0.151169448288):0.147876495702):0.0258500130135);","[(['r3', 'r2', 'r0', 'r1'], ['r6'], 0.5, {}, '0.0148')]","['r3', 'r2', 'r0', 'r1']",['r6'],0.5,0.9840003917095203,0.0148,"(['r3', 'r2', 'r0', 'r1'], ['r6'], 0.9840003917095203, {'stroke': array((0.31755294, 0.37596863, 0.66663529, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0296, 'stroke-width': 2})"
20,snaq-ne-1e3_imb-91-snaq-p548876.snaq.net-1.networks,"((r2:1,((r5:1,(r6:1,r7:1):0.139441055889):0.00762654808721,(r3:1,r4:1):0.000549262188343):0.189212391106):0.153234446931,r0:1,r1:1.07416597748);","[(['r3', 'r4'], ['r1'], 0.5, {}, '0.0558')]","['r3', 'r4']",['r1'],0.5,0.5863842739834811,0.0558,"(['r3', 'r4'], ['r1'], 0.5863842739834811, {'stroke': array((0.21973333, 0.55971765, 0.73025882, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1116, 'stroke-width': 2})"
21,snaq-ne-1e3_imb-30-snaq-p548876.snaq.net-1.networks,"((r5:1,(r7:1,r6:1.15570486422):0.15395324572):0.0173786224355,r4:1,(r3:1,(r2:1,(r0:1,r1:1):0.129891540514):0.16329413693):0.0159237639406);","[(['r3', 'r2', 'r0', 'r1'], ['r6'], 0.5, {}, '0.0653')]","['r3', 'r2', 'r0', 'r1']",['r6'],0.5,0.6253995140870038,0.0653,"(['r3', 'r2', 'r0', 'r1'], ['r6'], 0.6253995140870038, {'stroke': array((0.25847843, 0.60293333, 0.71237647, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1306, 'stroke-width': 2})"
22,snaq-ne-1e3_imb-74-snaq-p548876.snaq.net-1.networks,"(((r5:1,(r6:1,r7:1):0.149359872252):0.00127116969931,r4:2):0.0125498574147,(r2:1,(r1:1,r0:1.63622255819):0.156125168486):0.165463024549,r3:1);","[(['r4'], ['r0'], 0.5, {}, '0.0328')]",['r4'],['r0'],0.5,0.19662391908409282,0.0328,"(['r4'], ['r0'], 0.19662391908409282, {'stroke': array((0.25543529, 0.45643922, 0.70475294, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0656, 'stroke-width': 2})"
23,snaq-ne-1e3_imb-12-snaq-p548876.snaq.net-1.networks,"((r2:1,(r1:1,r0:2):0.182662387009):0.171403192546,((r5:1,(r7:1,r6:1):0.144557539392):0.0103381248149,r4:1.07175559953):0.0143594946252,r3:1);","[(['r0'], ['r4'], 0.5, {}, '0.0948')]",['r0'],['r4'],0.5,0.3799528120444813,0.0948,"(['r0'], ['r4'], 0.3799528120444813, {'stroke': array((0.37879216, 0.73712941, 0.65684706, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1896, 'stroke-width': 2})"
24,snaq-ne-1e3_imb-88-snaq-p548876.snaq.net-1.networks,"((r2:1,(r3:1,((r5:1,(r6:1,r7:1):0.143839540656):0.00644018269711,r4:2.8733490179):0.0133078703952):0.174203763466):0.156512495512,r1:1,r0:2);","[(['r0'], ['r4'], 0.5, {}, '0.0143')]",['r0'],['r4'],0.5,0.8847621913969133,0.0143,"(['r0'], ['r4'], 0.8847621913969133, {'stroke': array((0.31927843, 0.37373333, 0.66557647, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0286, 'stroke-width': 2})"
25,snaq-ne-1e3_imb-48-snaq-p548876.snaq.net-1.networks,"(r1:1,(r2:1,((r5:1,((r6:1,r7:1):0.133185994572,r4:3.11893950557):0.0149164541385):0.019129886264,r3:1.04228449444):0.154087545926):0.162341563702,r0:1);","[(['r4'], ['r3'], 0.5, {}, '0.362')]",['r4'],['r3'],0.5,0.20219613253665925,0.362,"(['r4'], ['r3'], 0.20219613253665925, {'stroke': array((0.98368627, 0.62117647, 0.35215686, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.724, 'stroke-width': 2})"
26,snaq-ne-1e3_imb-59-snaq-p548876.snaq.net-1.networks,"((r3:1,((r6:1,r7:1):0.145920481371,(r5:1,r4:1.11446321519):0.00134450991476):0.0202816272503):0.205838397521,r2:1,(r1:1,r0:1):0.150720571735);","[(['r1', 'r0'], ['r4'], 0.5, {}, '0.181')]","['r1', 'r0']",['r4'],0.5,0.29053617816488364,0.181,"(['r1', 'r0'], ['r4'], 0.29053617816488364, {'stroke': array((0.81403922, 0.92501961, 0.61396078, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.362, 'stroke-width': 2})"
28,snaq-ne-1e3_imb-20-snaq-p548876.snaq.net-1.networks,"((r3:1,((r5:1,(r6:1,r7:1):0.145558219663):0.000945176469612,r4:1.11488626271):0.0182538229006):0.19802975976,r2:1,(r1:1,r0:1):0.167034648149);","[(['r1', 'r0'], ['r4'], 0.5, {}, '0.14')]","['r1', 'r0']",['r4'],0.5,0.5132675489212267,0.14,"(['r1', 'r0'], ['r4'], 0.5132675489212267, {'stroke': array((0.61647059, 0.8454902, 0.64392157, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.28, 'stroke-width': 2})"
29,snaq-ne-1e3_imb-50-snaq-p548876.snaq.net-1.networks,"(r1:1,(r2:1,(r3:1,((r5:1,(r7:1,r6:1.17769200491):0.15086843198):0.0136139277542,r4:2):0):0.15734139505):0.137809536918,r0:1);","[(['r4'], ['r6'], 0.5, {}, '0.0564')]",['r4'],['r6'],0.5,0.9051447761625703,0.0564,"(['r4'], ['r6'], 0.9051447761625703, {'stroke': array((0.22218039, 0.56244706, 0.72912941, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1128, 'stroke-width': 2})"
30,snaq-ne-1e3_imb-31-snaq-p548876.snaq.net-1.networks,"(r1:1,r0:1,(r2:1,(r3:1,(r4:1,(r5:1,(r7:1,r6:2):0.178103966341):0.0166963815101):0.00262014642048):0.162325420904):0.15879722012);","[(['r6'], ['r2', 'r3', 'r4', 'r5', 'r7', 'r6'], 0.5, {}, '0.0787')]",['r6'],"['r2', 'r3', 'r4', 'r5', 'r7', 'r6']",0.5,0.8229172939145771,0.0787,"(['r6'], ['r2', 'r3', 'r4', 'r5', 'r7', 'r6'], 0.8229172939145771, {'stroke': array((0.31312941, 0.6638902, 0.68715294, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1574, 'stroke-width': 2})"
31,snaq-ne-1e3_imb-41-snaq-p548876.snaq.net-1.networks,"((r1:1,r0:2):0.184990841564,(r3:1,(r5:1,((r6:1,r7:1):0.144616529237,r4:1.16666948198):0.00499913466835):0.0163636239184):0.156522292579,r2:1);","[(['r0'], ['r4'], 0.5, {}, '0.0855')]",['r0'],['r4'],0.5,0.7112019719667474,0.0855,"(['r0'], ['r4'], 0.7112019719667474, {'stroke': array((0.34086275, 0.69482353, 0.67435294, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.171, 'stroke-width': 2})"
32,snaq-ne-1e3_imb-38-snaq-p548876.snaq.net-1.networks,"((r5:1,(r7:1,r6:2.0635200957):0.164193204158):0.00436365246559,(r3:1,(r2:1,(r0:1,r1:1):0.139074846105):0.159217352622):0.0256218349895,r4:1);","[(['r0', 'r1'], ['r6'], 0.5, {}, '0.0195')]","['r0', 'r1']",['r6'],0.5,0.6420039676549133,0.0195,"(['r0', 'r1'], ['r6'], 0.6420039676549133, {'stroke': array((0.30133333, 0.39698039, 0.67658824, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.039, 'stroke-width': 2})"
34,snaq-ne-1e3_imb-4-snaq-p548876.snaq.net-1.networks,"((r2:1,((r4:1,(r5:1,(r6:1,r7:1):0.14955980774):0.00686687560986):0.0221103193479,r3:1):0.180251132668):0.174880986956,r1:1,r0:2);","[(['r0'], ['r3'], 0.5, {}, '0.131')]",['r0'],['r3'],0.5,0.2823039092650381,0.131,"(['r0'], ['r3'], 0.2823039092650381, {'stroke': array((0.56776471, 0.82643137, 0.64462745, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.262, 'stroke-width': 2})"
35,snaq-ne-1e3_imb-85-snaq-p548876.snaq.net-1.networks,"((r2:1,(r0:1,r1:1):0.171107071806):0.176901040496,((r4:1,r5:1):0.00060864532316,(r7:1,r6:1.15918415253):0.157117614169):0.0196024320712,r3:1);","[(['r0', 'r1'], ['r6'], 0.5, {}, '0.0699')]","['r0', 'r1']",['r6'],0.5,0.6047027385775579,0.0699,"(['r0', 'r1'], ['r6'], 0.6047027385775579, {'stroke': array((0.27723922, 0.62385882, 0.70371765, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1398, 'stroke-width': 2})"
36,snaq-ne-1e3_imb-92-snaq-p548876.snaq.net-1.networks,"(((r3:1,((r5:1,r4:1):0.0114660440274,(r6:1,r7:1):0.140396838838):0.0117843391755):0.15245968249,r2:2):0.152650284935,r0:1,r1:1.90891944906);","[(['r2'], ['r1'], 0.5, {}, '0.0293')]",['r2'],['r1'],0.5,0.05080943601493415,0.0293,"(['r2'], ['r1'], 0.05080943601493415, {'stroke': array((0.26751373, 0.44079216, 0.69734118, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0586, 'stroke-width': 2})"
37,snaq-ne-1e3_imb-90-snaq-p548876.snaq.net-1.networks,"((r3:1,((r6:1,r7:1):0.14181093565,(r5:1,r4:1.0348446972):0.0130335763929):0.0320027382589):0.230900632772,r2:1,(r1:1,r0:1):0.105429783273);","[(['r1', 'r0'], ['r4'], 0.5, {}, '0.286')]","['r1', 'r0']",['r4'],0.5,0.9814561089123748,0.286,"(['r1', 'r0'], ['r4'], 0.9814561089123748, {'stroke': array((0.99717647, 0.91247059, 0.60219608, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.572, 'stroke-width': 2})"
38,snaq-ne-1e3_imb-67-snaq-p548876.snaq.net-1.networks,"(r7:1,((r5:1,(r3:1,(r2:1,(r0:1,r1:1):0.133218328408):0.160848098658):0.0205412258059):0.00854241630207,r4:2.19555788128):0.121925682374,r6:1);","[(['r2', 'r0', 'r1'], ['r4'], 0.5, {}, '0.0129')]","['r2', 'r0', 'r1']",['r4'],0.5,0.9397432032574858,0.0129,"(['r2', 'r0', 'r1'], ['r4'], 0.9397432032574858, {'stroke': array((0.3241098, 0.36747451, 0.66261176, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0258, 'stroke-width': 2})"
39,snaq-ne-1e3_imb-6-snaq-p548876.snaq.net-1.networks,"((r4:1,(r5:1,(r6:1,r7:2):0.156862367088):0.0161177457549):0.0143975726396,((r1:1,r0:1):0.148051955314,r2:1.19695397551):0.167487636103,r3:1);","[(['r7'], ['r2'], 0.5, {}, '0.0513')]",['r7'],['r2'],0.5,0.9496667197133739,0.0513,"(['r7'], ['r2'], 0.9496667197133739, {'stroke': array((0.20138039, 0.53924706, 0.73872941, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1026, 'stroke-width': 2})"
40,snaq-ne-1e3_imb-62-snaq-p548876.snaq.net-1.networks,"(r1:1,(r2:1,(r3:1,(r4:1,(r5:1,(r6:1,r7:1):0.143293163874):0.0173807178475):0.0359044498585):0.171540392265):0.136382866247,r0:1);","[(['r6', 'r7'], ['r3', 'r4', 'r5', 'r6', 'r7'], 0.5, {}, '0.357')]","['r6', 'r7']","['r3', 'r4', 'r5', 'r6', 'r7']",0.5,0.5960903158842649,0.357,"(['r6', 'r7'], ['r3', 'r4', 'r5', 'r6', 'r7'], 0.5960903158842649, {'stroke': array((0.98721569, 0.64666667, 0.36392157, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.714, 'stroke-width': 2})"
41,snaq-ne-1e3_imb-73-snaq-p548876.snaq.net-1.networks,"((r2:1,(r3:1,((r5:1,(r6:1,r7:1):0.136794433221):0.0110357888254,r4:1):0.00815604404143):0.18628042345):0.152692830799,r1:1,r0:2);","[(['r0'], ['r4'], 0.5, {}, '0.0755')]",['r0'],['r4'],0.5,0.028187786810228377,0.0755,"(['r0'], ['r4'], 0.028187786810228377, {'stroke': array((0.30007843, 0.64933333, 0.69317647, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.151, 'stroke-width': 2})"
42,snaq-ne-1e3_imb-70-snaq-p548876.snaq.net-1.networks,"((r2:1,(r3:1,(r4:1,(r5:1,(r7:1,r6:1.34802736951):0.131856396459):0.0190174628673):0.00499878959771):0.169463506059):0.163298508242,r1:1,r0:2);","[(['r0'], ['r6'], 0.5, {}, '0.0399')]",['r0'],['r6'],0.5,0.6004824255352814,0.0399,"(['r0'], ['r6'], 0.6004824255352814, {'stroke': array((0.23093333, 0.48818039, 0.71978824, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0798, 'stroke-width': 2})"
43,snaq-ne-1e3_imb-32-snaq-p548876.snaq.net-1.networks,"((r2:1,(r3:1,((r5:1,r4:1):0.0106550267895,(r7:1,r6:10.3952404256):0.148279338855):0.00862679836177):0.168602473071):0.153005834917,r1:1,r0:2);","[(['r0'], ['r6'], 0.5, {}, '0.00879')]",['r0'],['r6'],0.5,0.0034402234634660633,0.00879,"(['r0'], ['r6'], 0.0034402234634660633, {'stroke': array((0.33829333, 0.34910039, 0.65390824, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.01758, 'stroke-width': 2})"
