,net,trees,admix,src_node,dest_node,pos_as_prop,pos_as_prop_rand,gamma,plot_admix
54,snaq-true-gt-unlinked-imb-11-snaq-p548876.snaq.net-1.networks,"(r1:1,((r3:1,(r4:1,((r6:1,r7:1):0.133066784406,r5:6.38935129127):0.0140387817082):0.0189572609932):0.131783956567,r2:2):0.144091139429,r0:1);","[(['r2'], ['r5'], 0.5, {}, '0.0125')]",['r2'],['r5'],0.5,0.8513990972277257,0.0125,"(['r2'], ['r5'], 0.8513990972277257, {'stroke': array((0.3254902, 0.36568627, 0.66176471, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.025, 'stroke-width': 2})"
55,snaq-true-gt-unlinked-imb-95-snaq-p548876.snaq.net-1.networks,"((r2:1,(r3:1,(r4:1,((r6:1,r7:1):0.152473465549,r5:1.07968401427):0.0110859660037):0.00951299213035):0.152648848554):0.15037048707,r1:1,r0:2);","[(['r0'], ['r5'], 0.5, {}, '0.104')]",['r0'],['r5'],0.5,0.3459622916351759,0.104,"(['r0'], ['r5'], 0.3459622916351759, {'stroke': array((0.42164706, 0.7692549, 0.6467451, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.208, 'stroke-width': 2})"
56,snaq-true-gt-unlinked-imb-5-snaq-p548876.snaq.net-1.networks,"((r2:1,(r3:1,(r4:1,(r5:1,(r7:1,r6:2):0.145802168079):0.014455873298):0.00964395981212):0.138046126311):0.152419319833,r1:1,r0:1.32200036149);","[(['r6'], ['r0'], 0.5, {}, '0.0326')]",['r6'],['r0'],0.5,0.3197767161038447,0.0326,"(['r6'], ['r0'], 0.3197767161038447, {'stroke': array((0.25612549, 0.4555451, 0.70432941, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0652, 'stroke-width': 2})"
57,snaq-true-gt-unlinked-imb-78-snaq-p548876.snaq.net-1.networks,"((r2:1,(r3:1,(r4:1,(r5:1,(r7:1,r6:6.81874734292):0.136307289995):0.0114410400504):0.00737178330207):0.149156653212):0.134404247087,r0:1,r1:2);","[(['r1'], ['r6'], 0.5, {}, '0.0119')]",['r1'],['r6'],0.5,0.6331933018666311,0.0119,"(['r1'], ['r6'], 0.6331933018666311, {'stroke': array((0.32756078, 0.36300392, 0.66049412, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0238, 'stroke-width': 2})"
58,snaq-true-gt-unlinked-imb-16-snaq-p548876.snaq.net-1.networks,"((r2:1,(r5:1,((r6:1,r7:1):0.134402671644,(r4:1,r3:2):0.00127283850724):0.00589039539747):0.150663838356):0.148219110745,r0:1,r1:1.5068259863);","[(['r3'], ['r1'], 0.5, {}, '0.0352')]",['r3'],['r1'],0.5,0.6676868890160409,0.0352,"(['r3'], ['r1'], 0.6676868890160409, {'stroke': array((0.24715294, 0.46716863, 0.70983529, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0704, 'stroke-width': 2})"
59,snaq-true-gt-unlinked-imb-56-snaq-p548876.snaq.net-1.networks,"((r2:1,((r4:1,(r5:1,(r6:1,r7:1):0.141932818218):0.00790757929287):0.00528940760266,r3:2):0.135983930311):0.149711051997,r0:1,r1:3.75554710146);","[(['r3'], ['r1'], 0.5, {}, '0.0138')]",['r3'],['r1'],0.5,0.7220813526393545,0.0138,"(['r3'], ['r1'], 0.7220813526393545, {'stroke': array((0.32100392, 0.37149804, 0.66451765, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0276, 'stroke-width': 2})"
60,snaq-true-gt-unlinked-imb-51-snaq-p548876.snaq.net-1.networks,"((r7:1,r6:3.12827224847):0.132274578653,(r4:1,(r3:1,(r2:1,(r0:1,r1:1):0.159020942437):0.149829420938):0.00424016801444):0.00518401992018,r5:1);","[(['r2', 'r0', 'r1'], ['r6'], 0.5, {}, '0.00873')]","['r2', 'r0', 'r1']",['r6'],0.5,0.6018477415138703,0.00873,"(['r2', 'r0', 'r1'], ['r6'], 0.6018477415138703, {'stroke': array((0.33850039, 0.34883216, 0.65378118, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.01746, 'stroke-width': 2})"
61,snaq-true-gt-unlinked-imb-46-snaq-p548876.snaq.net-1.networks,"(r1:1,(r2:1,((r3:1,(r5:1,(r6:1,r7:2):0.210473932157):0.012557929619):0.00217550837094,r4:1.03209263036):0.141574634419):0.144911814622,r0:1);","[(['r7'], ['r4'], 0.5, {}, '0.25')]",['r7'],['r4'],0.5,0.4100591878025742,0.25,"(['r7'], ['r4'], 0.4100591878025742, {'stroke': array((1., 1., 0.74901961, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.5, 'stroke-width': 2})"
62,snaq-true-gt-unlinked-imb-77-snaq-p548876.snaq.net-1.networks,"(r1:1,((r3:1,((r6:1,r7:1):0.133865316172,(r4:1,r5:1):0):0.0232383574969):0.136972151988,r2:1.18217266619):0.153844130984,r0:1);","[(['r4', 'r5'], ['r2'], 0.5, {}, '0.0684')]","['r4', 'r5']",['r2'],0.5,0.02626393348391487,0.0684,"(['r4', 'r5'], ['r2'], 0.02626393348391487, {'stroke': array((0.27112157, 0.61703529, 0.70654118, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1368, 'stroke-width': 2})"
63,snaq-true-gt-unlinked-imb-99-snaq-p548876.snaq.net-1.networks,"((r2:1,(r1:1,r0:2):0.165508493241):0.133415591613,(r4:1,(r5:1,(r6:1,r7:1.23931334077):0.135359751013):0.0123632182121):0.0110768553983,r3:1);","[(['r0'], ['r7'], 0.5, {}, '0.0406')]",['r0'],['r7'],0.5,0.5219298630195469,0.0406,"(['r0'], ['r7'], 0.5219298630195469, {'stroke': array((0.22851765, 0.4913098, 0.72127059, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0812, 'stroke-width': 2})"
64,snaq-true-gt-unlinked-imb-31-snaq-p548876.snaq.net-1.networks,"((r2:1,((r5:1,(r4:1,(r6:1,r7:1):0.141418355147):0.00213598179838):0.00253833758989,r3:1.0000230261):0.152705594288):0.18195123229,r0:1,r1:2);","[(['r1'], ['r3'], 0.5, {}, '0.122')]",['r1'],['r3'],0.5,0.9630743399789125,0.122,"(['r1'], ['r3'], 0.9630743399789125, {'stroke': array((0.51905882, 0.80737255, 0.64533333, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.244, 'stroke-width': 2})"
65,snaq-true-gt-unlinked-imb-53-snaq-p548876.snaq.net-1.networks,"((r1:1,r0:2):0.164099359499,(r3:1,(r4:1,((r6:1,r7:1):0.140294940064,r5:1.13544691313):0.00347458278534):0.0038745947922):0.140088146999,r2:1);","[(['r0'], ['r5'], 0.5, {}, '0.0706')]",['r0'],['r5'],0.5,0.5201839394378928,0.0706,"(['r0'], ['r5'], 0.5201839394378928, {'stroke': array((0.28009412, 0.62704314, 0.7024, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1412, 'stroke-width': 2})"
66,snaq-true-gt-unlinked-imb-43-snaq-p548876.snaq.net-1.networks,"((r6:1,r7:1.03916430696):0.153030359354,(r3:1,(r4:1,(r2:1,(r0:1,r1:1):0.15491386315):0.142208771014):1.01096129768):0.0136679065512,r5:1);","[(['r4', 'r2', 'r0', 'r1'], ['r7'], 0.5, {}, '0.0805')]","['r4', 'r2', 'r0', 'r1']",['r7'],0.5,0.5823484991593,0.0805,"(['r4', 'r2', 'r0', 'r1'], ['r7'], 0.5823484991593, {'stroke': array((0.32047059, 0.67207843, 0.68376471, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.161, 'stroke-width': 2})"
67,snaq-true-gt-unlinked-imb-32-snaq-p548876.snaq.net-1.networks,"(r1:1,(((r4:1,r3:1):0.0151685569041,((r6:1,r7:1):0.14017088526,r5:1.95439795289):0.00714070791175):0.144439659178,r2:2):0.153825430069,r0:1);","[(['r2'], ['r5'], 0.5, {}, '0.0163')]",['r2'],['r5'],0.5,0.6625812306681806,0.0163,"(['r2'], ['r5'], 0.6625812306681806, {'stroke': array((0.31237647, 0.38267451, 0.66981176, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0326, 'stroke-width': 2})"
68,snaq-true-gt-unlinked-imb-38-snaq-p548876.snaq.net-1.networks,"((r3:1,((r6:1,r7:1):0.150694879319,(r5:1,r4:2.93706854004):0.0102019562476):0.0139969214465):0.143882062152,r2:1,(r0:1,r1:1):0.156715377077);","[(['r0', 'r1'], ['r4'], 0.5, {}, '0.0174')]","['r0', 'r1']",['r4'],0.5,0.6379462179396795,0.0174,"(['r0', 'r1'], ['r4'], 0.6379462179396795, {'stroke': array((0.30858039, 0.38759216, 0.67214118, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0348, 'stroke-width': 2})"
69,snaq-true-gt-unlinked-imb-22-snaq-p548876.snaq.net-1.networks,"((r2:1,(r3:1,(r4:1,(r5:1,(r7:1,r6:7.19283985568):0.138182055283):0.00355923684509):0.00778044104281):0.13448889925):0.163251057869,r0:1,r1:2);","[(['r1'], ['r6'], 0.5, {}, '0.00841')]",['r1'],['r6'],0.5,0.6732205319182465,0.00841,"(['r1'], ['r6'], 0.6732205319182465, {'stroke': array((0.33960471, 0.34740157, 0.65310353, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.01682, 'stroke-width': 2})"
70,snaq-true-gt-unlinked-imb-41-snaq-p548876.snaq.net-1.networks,"((r2:1,(r3:1,((r5:1,(r6:1,r7:1):0.149059982391):0.0102584337514,r4:1.12411496172):0.00526971754285):0.145498934003):0.163796401832,r0:1,r1:2);","[(['r1'], ['r4'], 0.5, {}, '0.0777')]",['r1'],['r4'],0.5,0.75534172195946,0.0777,"(['r1'], ['r4'], 0.75534172195946, {'stroke': array((0.30905098, 0.65934118, 0.68903529, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.1554, 'stroke-width': 2})"
71,snaq-true-gt-unlinked-imb-33-snaq-p548876.snaq.net-1.networks,"(r1:1,(r2:1,((r5:1,r7:1.53090703339):0.00887979918577,(r3:1,(r4:1,r6:2):0.00517999039778):0.00425413229789):0.137721345228):0.145695971292,r0:1);","[(['r6'], ['r7'], 0.5, {}, '0.337')]",['r6'],['r7'],0.5,0.5498998359010884,0.337,"(['r6'], ['r7'], 0.5498998359010884, {'stroke': array((0.99317647, 0.73333333, 0.42321569, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.674, 'stroke-width': 2})"
72,snaq-true-gt-unlinked-imb-91-snaq-p548876.snaq.net-1.networks,"((r1:1,r0:2):0.185806746229,(r3:1,(r4:1,(r5:1,(r6:1,r7:1):0.138451808569):0.0114864186704):0.00463422665319):0.148438446259,r2:1);","[(['r0'], ['r4', 'r5', 'r6', 'r7'], 0.5, {}, '0.155')]",['r0'],"['r4', 'r5', 'r6', 'r7']",0.5,0.7371583483710344,0.155,"(['r0'], ['r4', 'r5', 'r6', 'r7'], 0.7371583483710344, {'stroke': array((0.69372549, 0.87607843, 0.63843137, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.31, 'stroke-width': 2})"
73,snaq-true-gt-unlinked-imb-44-snaq-p548876.snaq.net-1.networks,"(r1:1,(r2:1,(r4:1,((r3:1,r7:2):0.00185825818894,(r5:1,r6:1.56098427193):0.0259481637616):0.00442541045052):0.140475624373):0.14637473761,r0:1);","[(['r7'], ['r6'], 0.5, {}, '0.335')]",['r7'],['r6'],0.5,0.6810528108395435,0.335,"(['r7'], ['r6'], 0.6810528108395435, {'stroke': array((0.99333333, 0.74117647, 0.42980392, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.67, 'stroke-width': 2})"
74,snaq-true-gt-unlinked-imb-72-snaq-p548876.snaq.net-1.networks,"(r1:1,((r3:1,(r4:1,(r5:1,(r6:1,r7:1.19798477901):0.149028845874):0.0108496860839):0.0196461497766):0.145471814042,r2:2):0.131416917146,r0:1);","[(['r2'], ['r7'], 0.5, {}, '0.0482')]",['r2'],['r7'],0.5,0.25531786977752235,0.0482,"(['r2'], ['r7'], 0.25531786977752235, {'stroke': array((0.2022902, 0.52528627, 0.73736471, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.0964, 'stroke-width': 2})"
75,snaq-true-gt-unlinked-imb-13-snaq-p548876.snaq.net-1.networks,"((r2:1,((r6:1,r7:1):0.138488460589,(r5:1,(r3:1,r4:1.15473503591):0.00707110188332):0.00956200810206):0.156888422621):0.196046819412,r1:1,r0:2);","[(['r0'], ['r4'], 0.5, {}, '0.0795')]",['r0'],['r4'],0.5,0.09266901422462648,0.0795,"(['r0'], ['r4'], 0.09266901422462648, {'stroke': array((0.31639216, 0.66752941, 0.68564706, 1.),
      dtype=[('r', '<f8'), ('g', '<f8'), ('b', '<f8'), ('a', '<f8')]), 'stroke-opacity': 0.159, 'stroke-width': 2})"
